t,ID,TICKET,ROLLER_1,ROLLER_2,ROLLER_3,ROLLER_4,ROLLER_5,ROLLER_6,ROLLER_7,ROLLER_8,ROLLER_9,ROLLER_10,PRIORITY_1,PRIORITY_2,PRIORITY_3,PRIORITY_4,PRIORITY_5,PRIORITY_6,PRIORITY_7,PRIORITY_8,PRIORITY_9,PRIORITY_10
7930,2283,0,5,2,5,1,5,2,0,0,0,0,1,0,1,0,1,1,0,1,0,0
7930,2284,1,5,1,5,4,4,2,5,5,1,0,1,1,0,0,0,0,1,0,1,0
7930,2285,0,5,1,3,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7940,2286,0,2,3,5,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1
7940,2287,1,5,4,5,1,5,1,5,1,2,4,0,0,1,0,0,0,1,1,1,1
7940,2288,1,3,1,4,5,3,5,1,5,0,0,0,0,1,1,1,0,0,0,1,0
7940,2289,0,5,3,1,5,5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
7950,2290,1,1,2,1,3,3,5,1,0,0,0,1,0,0,1,1,0,1,1,1,1
7950,2291,1,3,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
7950,2292,1,2,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
7950,2293,0,5,1,4,1,1,3,2,1,1,0,1,0,0,0,1,1,0,1,1,1
7960,2294,0,5,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
7960,2295,1,4,2,2,4,1,1,5,2,0,0,0,0,0,1,0,0,1,1,0,0
7960,2296,0,2,1,3,5,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1
7960,2297,1,4,5,5,4,3,2,3,1,1,0,0,0,1,0,0,0,1,1,0,0
7970,2298,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
7970,2299,0,3,4,1,5,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1
7970,2300,0,5,4,3,4,3,4,4,1,2,4,0,1,0,1,0,0,1,1,0,0
7970,2301,1,3,5,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
7980,2302,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7980,2303,1,5,4,4,3,5,4,5,0,0,0,0,1,0,1,1,1,1,1,0,0
7980,2304,1,5,2,2,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7980,2305,0,3,3,1,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
7990,2306,0,4,2,4,1,5,5,5,2,3,0,0,0,0,1,0,1,1,0,1,1
7990,2307,0,4,3,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0
7990,2308,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
7990,2309,0,3,4,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8000,2310,1,5,2,4,3,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
8000,2311,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0
8000,2312,1,3,1,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
8000,2313,0,5,2,1,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
8010,2314,1,2,5,2,3,4,5,1,3,2,0,1,1,1,0,0,1,0,0,0,0
8010,2315,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8010,2316,0,5,5,2,3,4,5,3,1,0,0,0,1,1,1,0,0,1,0,0,1
8010,2317,1,5,5,1,3,5,2,1,3,0,0,1,1,0,1,1,0,1,0,0,1
8020,2318,1,4,1,4,5,4,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
8020,2319,1,1,3,1,2,2,1,1,2,5,4,1,1,0,1,1,0,1,1,0,1
8020,2320,1,4,5,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0
8020,2321,0,5,1,2,3,3,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1
8030,2322,0,3,4,4,1,4,3,0,0,0,0,1,0,1,1,0,1,1,1,0,1
8030,2323,1,3,3,5,4,5,2,5,0,0,0,1,1,0,0,0,0,0,1,0,1
8030,2324,0,3,1,1,1,3,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1
8030,2325,1,2,3,3,1,3,1,3,5,1,3,0,1,1,0,1,1,1,0,0,0
8040,2326,1,2,5,1,3,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8040,2327,1,2,5,2,5,5,2,4,1,2,0,0,0,1,1,1,0,0,1,1,0
8040,2328,0,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
8040,2329,0,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1
8050,2330,1,1,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1
8050,2331,1,4,1,3,4,1,2,0,0,0,0,0,0,0,1,1,1,1,0,1,1
8050,2332,1,5,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1
8050,2333,0,1,5,5,3,5,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1
8060,2334,0,1,1,4,4,4,4,1,5,5,2,1,0,0,0,0,1,1,0,0,1
8060,2335,0,2,3,3,2,5,5,1,2,1,0,0,0,1,0,1,0,0,1,1,0
8060,2336,0,5,2,5,2,4,4,0,0,0,0,0,1,1,1,0,0,0,1,0,0
8060,2337,0,3,2,4,4,5,5,4,3,1,0,0,0,0,0,0,0,1,0,1,0
8070,2338,1,1,2,3,5,2,3,2,0,0,0,0,0,1,0,1,1,0,1,1,0
8070,2339,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
8070,2340,0,3,2,1,4,5,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
8070,2341,0,1,2,2,1,3,3,5,3,2,5,1,1,0,1,0,1,1,1,0,1
8080,2342,0,5,4,2,5,4,1,2,4,0,0,1,0,1,0,1,0,0,0,1,1
8080,2343,1,2,5,1,3,3,5,5,3,5,2,0,0,1,1,1,1,0,1,0,0
8080,2344,1,1,4,3,1,3,5,3,4,2,5,0,1,0,0,1,1,0,0,0,1
8080,2345,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0
8090,2346,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
8090,2347,0,1,1,2,5,3,5,4,3,0,0,1,0,0,0,0,1,1,1,1,0
8090,2348,1,5,1,4,4,2,2,3,1,4,2,0,1,0,0,0,1,0,1,1,0
8090,2349,1,5,2,4,5,2,4,4,0,0,0,0,0,1,1,0,0,1,0,0,0
8100,2350,1,1,1,3,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1
8100,2351,0,3,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
8100,2352,0,1,3,2,5,4,4,4,4,5,2,1,0,0,0,1,0,1,1,0,0
8100,2353,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
8110,2354,1,1,5,5,3,1,3,1,0,0,0,0,1,0,0,1,1,0,1,1,1
8110,2355,0,1,5,5,4,3,4,3,2,1,0,0,1,0,0,1,1,1,0,0,0
8110,2356,1,4,3,2,2,3,5,1,3,0,0,0,0,0,0,0,1,0,0,1,0
8110,2357,1,1,2,1,2,2,4,0,0,0,0,0,0,0,1,1,1,1,1,1,1
8120,2358,1,5,1,5,5,2,4,4,1,0,0,1,0,1,0,0,0,1,1,0,1
8120,2359,1,4,2,3,3,3,5,0,0,0,0,0,1,1,0,0,0,1,1,0,0
8120,2360,1,1,5,3,3,1,3,0,0,0,0,0,0,0,0,1,1,0,1,1,0
8120,2361,0,5,4,5,3,3,4,1,2,4,4,0,0,1,1,1,1,1,0,1,0
8130,2362,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
8130,2363,1,5,4,2,1,4,5,3,1,5,1,1,1,0,1,1,1,0,0,1,1
8130,2364,1,2,5,4,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
8130,2365,1,1,5,5,2,4,1,1,2,3,1,1,1,0,0,0,1,0,0,0,1
8140,2366,0,2,2,2,4,5,2,0,0,0,0,0,1,0,1,1,1,1,0,0,1
8140,2367,0,5,4,3,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1
8140,2368,1,3,4,5,3,2,5,4,2,0,0,1,1,1,1,1,1,1,0,1,1
8140,2369,1,2,1,4,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
8150,2370,0,2,4,2,4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
8150,2371,1,5,1,3,3,5,5,4,3,4,5,1,1,0,0,1,1,1,1,0,1
8150,2372,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1
8150,2373,0,2,2,5,5,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
8160,2374,0,4,2,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
8160,2375,0,2,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1
8160,2376,1,4,2,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1
8160,2377,0,3,4,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0
8170,2378,1,5,5,2,5,5,4,0,0,0,0,0,0,1,1,0,1,1,0,0,1
8170,2379,1,4,4,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0
8170,2380,0,2,3,2,2,1,3,3,3,5,1,0,1,1,1,0,1,1,0,1,0
8170,2381,1,2,3,4,4,5,4,1,2,0,0,1,1,0,1,0,0,0,1,0,1
8180,2382,0,5,4,1,3,2,3,3,5,1,0,1,1,0,1,0,1,0,0,0,1
8180,2383,0,2,1,3,4,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
8180,2384,0,4,5,2,2,5,1,4,0,0,0,1,0,0,1,1,1,0,1,1,0
8180,2385,0,4,4,3,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
8190,2386,0,4,2,2,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8190,2387,1,3,3,4,3,5,2,2,4,0,0,1,0,0,0,0,0,0,0,1,0
8190,2388,0,2,1,2,2,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
8190,2389,0,5,4,5,1,1,5,3,1,0,0,1,1,1,1,1,1,0,0,1,1
8200,2390,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
8200,2391,0,4,1,5,3,1,5,5,5,3,2,1,0,1,1,0,0,0,1,1,1
8200,2392,1,4,5,3,3,4,5,1,0,0,0,1,1,0,1,0,1,0,0,0,0
8200,2393,0,5,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8210,2394,1,5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
8210,2395,0,5,4,3,2,5,1,2,2,2,1,0,1,0,1,0,1,0,1,1,0
8210,2396,1,5,1,3,4,3,4,3,4,2,4,0,0,0,0,0,1,1,0,0,1
8210,2397,0,5,1,4,3,1,4,2,3,1,1,0,1,0,1,0,1,0,0,1,1
8220,2398,1,2,4,1,5,5,3,0,0,0,0,1,1,0,1,1,1,1,1,1,1
8220,2399,1,3,3,3,5,3,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0
8220,2400,0,3,2,1,4,5,1,2,4,5,0,0,1,1,0,1,0,1,0,0,0
8220,2401,1,5,1,2,1,4,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
8230,2402,0,3,5,5,1,1,2,0,0,0,0,1,0,1,1,0,1,1,0,1,0
8230,2403,1,2,5,1,1,3,1,2,2,2,0,1,0,1,0,0,1,0,1,0,0
8230,2404,0,2,4,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
8230,2405,1,3,2,1,3,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
8240,2406,1,3,2,5,1,3,1,4,0,0,0,1,0,1,0,0,1,0,1,0,1
8240,2407,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
8240,2408,0,2,3,5,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
8240,2409,0,3,3,2,5,4,2,0,0,0,0,1,0,1,1,1,0,0,1,1,1
8250,2410,1,3,5,3,5,2,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
8250,2411,0,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
8250,2412,0,4,5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1
8250,2413,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0
8260,2414,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1
8260,2415,0,4,4,4,1,1,1,1,2,2,3,1,1,0,1,0,1,0,0,0,0
8260,2416,0,4,3,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0
8260,2417,1,1,4,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0
8270,2418,0,2,1,1,1,5,5,2,0,0,0,0,1,1,1,1,0,1,1,0,0
8270,2419,0,5,3,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0
8270,2420,1,3,1,4,4,2,4,5,5,2,0,1,1,1,0,1,0,0,1,1,0
8270,2421,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
8280,2422,0,1,2,4,3,1,2,3,0,0,0,1,1,1,1,0,1,0,0,1,1
8280,2423,1,3,3,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0
8280,2424,0,3,5,5,5,4,5,3,5,4,0,1,0,0,1,0,0,0,0,0,1
8280,2425,0,2,1,3,2,4,5,4,0,0,0,1,1,1,1,1,1,0,0,1,0
8290,2426,0,3,2,5,3,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
8290,2427,0,2,1,4,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
8290,2428,1,1,3,4,1,2,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1
8290,2429,0,5,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
8300,2430,0,5,1,1,3,2,5,5,1,5,1,1,1,1,0,1,0,0,1,1,1
8300,2431,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
8300,2432,0,5,5,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
8300,2433,1,4,1,1,4,3,2,5,0,0,0,0,0,1,1,1,0,0,1,1,1
8310,2434,0,4,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0
8310,2435,0,3,1,4,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1
8310,2436,0,5,1,5,1,4,1,3,0,0,0,1,0,1,0,0,1,1,1,1,0
8310,2437,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1
8320,2438,0,4,5,5,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1
8320,2439,0,1,3,1,4,4,4,0,0,0,0,0,0,1,1,1,0,1,0,1,0
8320,2440,1,5,4,4,4,4,3,1,0,0,0,1,0,0,0,0,1,1,0,1,1
8320,2441,1,1,1,5,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0
8330,2442,0,3,1,5,3,4,2,2,5,2,0,1,1,0,0,0,0,1,1,0,0
8330,2443,1,5,5,4,5,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
8330,2444,1,1,5,3,1,3,2,4,4,0,0,0,0,0,1,0,0,1,0,1,0
8330,2445,0,5,1,4,1,5,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
8340,2446,0,2,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
8340,2447,0,5,5,5,4,5,4,2,1,4,0,1,1,0,1,1,1,0,1,1,0
8340,2448,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0
8340,2449,0,5,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
8350,2450,1,5,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
8350,2451,0,1,3,2,2,2,3,5,0,0,0,1,0,1,1,0,0,0,0,1,0
8350,2452,0,3,2,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1
8350,2453,1,3,3,5,1,3,3,1,4,3,0,1,1,1,0,1,0,0,0,0,0
8360,2454,1,1,2,3,3,2,3,4,1,3,2,0,1,0,1,0,1,0,1,0,0
8360,2455,1,4,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0
8360,2456,0,4,4,1,4,4,4,5,2,0,0,1,0,1,0,0,1,0,1,0,1
8360,2457,1,2,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1
8370,2458,1,4,3,4,5,3,3,1,3,1,3,0,1,0,0,0,1,0,1,1,0
8370,2459,0,5,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1
8370,2460,1,4,3,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
8370,2461,0,4,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
8380,2462,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
8380,2463,1,3,1,2,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8380,2464,1,3,4,4,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
8380,2465,0,2,2,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
8390,2466,1,2,2,4,3,5,1,5,5,4,2,1,1,0,0,0,0,0,0,1,1
8390,2467,1,2,4,2,2,4,1,2,5,2,0,0,1,0,0,1,0,1,0,0,1
8390,2468,0,4,2,4,3,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1
8390,2469,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
8400,2470,0,2,4,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1
8400,2471,1,3,1,2,1,3,4,1,4,4,0,1,1,0,1,0,1,1,0,0,0
8400,2472,0,1,3,5,4,1,5,4,0,0,0,1,1,0,1,1,0,1,0,1,0
8400,2473,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
8410,2474,0,4,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0
8410,2475,1,1,2,2,2,1,2,2,5,1,1,1,1,0,0,0,1,1,1,1,0
8410,2476,1,4,3,4,5,4,3,3,3,2,1,0,0,1,1,0,0,1,0,1,1
8410,2477,1,3,1,1,1,3,4,5,0,0,0,0,0,1,1,0,1,0,0,1,0
8420,2478,1,2,1,1,5,4,3,5,1,3,4,0,1,0,1,0,1,0,0,1,0
8420,2479,0,5,5,1,5,5,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0
8420,2480,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0
8420,2481,1,5,4,2,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1
8430,2482,0,5,3,3,2,2,2,2,0,0,0,1,1,1,1,1,1,1,0,1,0
8430,2483,1,5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0
8430,2484,0,3,2,3,2,5,4,4,3,2,5,1,1,1,0,1,0,1,0,1,1
8430,2485,0,3,5,3,1,3,4,0,0,0,0,1,1,0,1,0,0,1,1,1,0
8440,2486,0,3,3,5,4,3,4,1,5,5,1,1,1,0,0,0,1,0,1,0,0
8440,2487,0,5,5,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1
8440,2488,1,5,3,2,1,5,2,2,4,0,0,0,0,1,0,0,1,0,0,1,1
8440,2489,0,5,2,1,3,5,5,3,0,0,0,1,1,0,1,1,0,0,1,0,1
8450,2490,0,1,2,2,2,3,5,4,0,0,0,1,1,1,0,1,0,1,1,0,0
8450,2491,1,1,1,3,3,4,4,5,3,4,0,0,0,1,0,0,0,1,1,1,0
8450,2492,1,3,3,1,1,1,4,3,0,0,0,1,0,0,0,1,1,1,0,0,1
8450,2493,1,1,2,3,3,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1
8460,2494,1,3,1,2,1,2,2,2,3,3,4,0,1,0,1,1,1,0,0,1,1
8460,2495,1,2,5,1,1,5,4,1,4,5,3,1,1,0,0,1,0,1,1,0,0
8460,2496,1,4,2,1,3,4,5,3,0,0,0,1,1,1,1,1,0,1,1,0,0
8460,2497,0,1,3,5,1,2,5,1,1,4,0,0,1,1,0,0,0,0,0,1,0
8470,2498,0,5,1,5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
8470,2499,1,4,3,1,3,1,5,1,5,0,0,0,0,1,1,0,1,1,0,0,0
8470,2500,0,5,5,5,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1
8470,2501,1,4,5,2,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0
8480,2502,1,1,2,2,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0
8480,2503,1,5,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
8480,2504,1,4,2,3,3,3,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8480,2505,1,2,4,4,1,4,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
8490,2506,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0
8490,2507,1,5,1,1,1,3,2,3,0,0,0,0,1,1,1,1,1,1,1,1,1
8490,2508,1,2,2,4,4,4,3,1,5,2,0,1,0,0,0,1,0,0,0,1,1
8490,2509,0,1,2,3,1,1,5,1,2,3,0,0,0,0,1,0,0,1,0,0,1
8500,2510,0,5,3,1,3,3,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1
8500,2511,0,2,3,5,2,1,1,1,3,1,0,0,0,1,0,0,0,0,1,1,0
8500,2512,0,1,3,5,5,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
8500,2513,1,3,5,3,5,2,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
8510,2514,1,4,4,1,3,5,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
8510,2515,1,4,5,5,5,3,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0
8510,2516,1,2,3,4,2,4,2,4,0,0,0,1,0,1,0,0,0,1,0,1,0
8510,2517,0,2,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
8520,2518,1,3,4,2,4,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
8520,2519,1,4,3,5,2,2,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1
8520,2520,1,4,1,4,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8520,2521,1,1,1,2,3,4,1,2,1,0,0,1,1,1,1,0,0,0,1,1,0
8530,2522,0,1,4,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
8530,2523,1,3,1,1,5,3,1,4,2,4,5,1,0,0,1,1,1,0,1,1,0
8530,2524,1,1,1,4,5,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1
8530,2525,0,2,2,1,4,2,4,4,1,5,0,0,1,1,0,0,1,1,1,0,1
8540,2526,1,1,3,5,4,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0
8540,2527,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
8540,2528,1,3,2,3,3,2,4,1,1,0,0,1,0,1,1,0,0,1,0,0,0
8540,2529,1,4,5,2,5,3,2,0,0,0,0,1,1,0,0,1,0,0,0,0,1
8550,2530,1,3,5,5,5,4,5,2,3,4,2,1,0,0,0,1,1,0,1,1,0
8550,2531,0,1,2,2,1,3,2,1,0,0,0,1,1,0,1,0,1,1,1,1,0
8550,2532,0,5,4,5,4,3,2,4,1,5,4,0,1,0,1,0,1,1,0,1,1
8550,2533,1,4,3,2,3,5,4,4,1,3,0,1,1,0,0,0,1,1,0,1,0
8560,2534,1,4,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1
8560,2535,0,2,1,5,4,3,4,1,0,0,0,1,0,1,1,0,1,1,0,1,0
8560,2536,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
8560,2537,0,5,4,4,2,1,4,4,3,2,1,0,1,1,1,0,1,0,1,1,0
8570,2538,1,4,1,4,2,5,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0
8570,2539,1,3,3,5,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
8570,2540,0,3,4,1,5,5,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
8570,2541,1,1,3,2,5,2,5,1,4,0,0,1,0,0,0,1,0,0,1,0,0
8580,2542,0,2,2,2,2,5,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
8580,2543,0,4,4,2,2,2,4,2,0,0,0,1,0,0,1,1,1,1,0,0,0
8580,2544,1,3,1,1,5,5,4,0,0,0,0,1,0,0,0,0,1,0,1,1,0
8580,2545,0,5,2,5,4,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0
8590,2546,1,4,1,2,2,3,5,0,0,0,0,1,0,1,0,0,1,1,0,1,0
8590,2547,1,3,1,3,4,3,5,3,3,4,0,1,0,1,1,0,0,0,1,0,0
8590,2548,0,2,3,4,3,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
8590,2549,0,4,3,5,4,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0
8600,2550,0,5,1,4,4,4,2,5,1,0,0,0,0,0,0,0,1,0,1,1,0
8600,2551,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
8600,2552,1,1,1,3,3,5,5,0,0,0,0,1,1,0,0,0,1,1,0,0,0
8600,2553,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
8610,2554,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0
8610,2555,0,2,2,3,4,5,2,3,5,3,0,1,1,0,1,0,1,0,1,0,1
8610,2556,1,1,1,3,5,5,1,4,3,1,0,1,0,1,1,1,0,0,1,1,1
8610,2557,1,5,3,4,3,1,5,3,5,0,0,0,0,0,0,0,1,0,0,0,1
8620,2558,1,1,2,2,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
8620,2559,1,5,5,2,3,3,3,3,1,5,4,1,0,0,1,1,1,0,0,1,0
8620,2560,0,4,4,2,5,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1
8620,2561,0,3,4,5,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
8630,2562,0,3,3,3,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
8630,2563,0,1,4,5,3,4,2,4,3,1,4,0,1,1,0,0,1,0,1,1,1
8630,2564,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8630,2565,0,5,4,1,2,2,3,2,5,0,0,0,0,1,0,1,0,1,1,1,1
8640,2566,1,2,5,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
8640,2567,0,1,3,5,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
8640,2568,0,1,5,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0
8640,2569,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0
