t,ID,TICKET,ROLLER_1,ROLLER_2,ROLLER_3,ROLLER_4,ROLLER_5,ROLLER_6,ROLLER_7,ROLLER_8,ROLLER_9,ROLLER_10,PRIORITY_1,PRIORITY_2,PRIORITY_3,PRIORITY_4,PRIORITY_5,PRIORITY_6,PRIORITY_7,PRIORITY_8,PRIORITY_9,PRIORITY_10
17770,1777,0,3,5,4,4,5,3,4,0,0,0,0,1,0,0,1,0,0,0,0,0
17780,1778,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17790,1779,0,5,3,3,1,3,3,2,0,0,0,0,0,1,1,0,1,1,0,0,0
17800,1780,0,2,3,5,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
17810,1781,1,2,5,2,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
17820,1782,1,5,5,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17830,1783,0,5,5,3,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
17840,1784,1,2,1,3,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0
17850,1785,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17860,1786,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0
17870,1787,0,4,2,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
17880,1788,0,2,5,3,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
17890,1789,0,1,3,4,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
17900,1790,0,4,4,2,1,3,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0
17910,1791,0,3,3,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
17920,1792,1,1,1,5,2,1,3,0,0,0,0,1,1,0,1,1,0,1,0,0,0
17930,1793,1,5,3,5,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0
17940,1794,1,4,5,4,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
17950,1795,1,5,4,2,1,3,4,0,0,0,0,1,1,0,0,1,1,0,0,0,0
17960,1796,0,3,3,5,2,1,3,0,0,0,0,1,1,0,0,1,1,0,0,0,0
17970,1797,1,4,4,4,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0
17980,1798,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
17990,1799,0,5,4,1,5,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
18000,1800,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
18010,1801,1,5,4,5,5,4,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0
18020,1802,0,4,4,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
18030,1803,0,2,5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
18040,1804,1,2,5,1,1,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
18050,1805,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
18060,1806,1,5,5,1,2,1,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0
18070,1807,0,2,3,3,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
18080,1808,1,2,4,5,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
18090,1809,0,4,1,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0
18100,1810,0,4,4,5,5,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
18110,1811,1,1,5,2,2,4,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
18120,1812,1,4,3,2,4,5,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0
18130,1813,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
18140,1814,0,5,1,2,5,4,4,5,0,0,0,1,1,1,0,0,1,1,0,0,0
18150,1815,0,1,5,2,5,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
18160,1816,0,5,5,1,4,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0
18170,1817,0,3,4,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
18180,1818,0,2,3,5,5,4,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0
18190,1819,0,1,3,3,5,4,3,1,0,0,0,0,1,1,0,1,1,1,0,0,0
18200,1820,0,4,1,2,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
18210,1821,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0
18220,1822,1,5,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
18230,1823,1,1,3,5,3,2,2,5,0,0,0,1,0,1,1,1,0,1,0,0,0
18240,1824,1,1,3,5,4,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
18250,1825,1,5,3,4,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
18260,1826,0,2,4,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18270,1827,1,2,3,2,3,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18280,1828,0,4,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
18290,1829,1,4,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18300,1830,0,3,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
18310,1831,0,5,5,1,1,1,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0
18320,1832,1,2,3,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
18330,1833,1,3,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
18340,1834,0,3,5,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
18350,1835,0,3,3,5,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
18360,1836,1,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
18370,1837,0,3,2,2,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
18380,1838,0,5,1,1,5,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
18390,1839,0,5,1,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
18400,1840,0,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18410,1841,1,2,4,5,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
18420,1842,1,4,2,4,1,5,4,1,0,0,0,0,0,1,1,1,1,1,0,0,0
18430,1843,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
18440,1844,1,3,3,4,4,1,3,4,0,0,0,1,0,1,0,1,0,1,0,0,0
18450,1845,0,4,1,4,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
18460,1846,0,1,4,1,4,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
18470,1847,0,5,5,4,3,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
18480,1848,0,3,3,1,3,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0
18490,1849,1,2,5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
18500,1850,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
18510,1851,1,1,3,1,5,3,3,4,0,0,0,1,1,1,0,0,0,1,0,0,0
18520,1852,1,4,1,4,2,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
18530,1853,0,2,4,1,2,2,4,0,0,0,0,1,1,0,1,0,1,1,0,0,0
18540,1854,0,4,4,4,4,5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
18550,1855,0,5,5,1,2,2,5,1,0,0,0,1,0,1,0,1,0,0,0,0,0
18560,1856,0,3,2,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
18570,1857,0,4,4,3,4,3,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
18580,1858,0,2,3,4,5,3,1,5,0,0,0,1,1,0,1,1,1,1,0,0,0
18590,1859,1,5,4,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
18600,1860,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
18610,1861,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
18620,1862,0,2,2,3,5,2,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
18630,1863,1,2,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
18640,1864,1,3,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
18650,1865,1,1,3,5,5,4,5,3,0,0,0,1,1,0,0,1,0,0,0,0,0
18660,1866,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
18670,1867,1,5,1,5,4,4,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
18680,1868,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
18690,1869,0,3,5,4,5,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
18700,1870,0,5,2,1,4,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
18710,1871,0,1,4,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
18720,1872,1,4,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
18730,1873,0,5,4,2,4,1,5,2,0,0,0,1,0,1,0,0,0,0,0,0,0
18740,1874,1,3,2,4,4,4,2,1,0,0,0,1,0,1,1,1,0,0,0,0,0
18750,1875,1,2,1,1,1,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
18760,1876,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
18770,1877,0,2,4,2,5,4,1,2,0,0,0,1,1,1,1,1,0,0,0,0,0
18780,1878,0,5,4,2,2,4,4,2,0,0,0,0,0,1,1,1,0,0,0,0,0
18790,1879,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18800,1880,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
18810,1881,1,1,3,3,1,4,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
18820,1882,1,3,5,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18830,1883,0,3,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
18840,1884,1,5,4,4,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
18850,1885,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
18860,1886,1,2,5,2,5,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
18870,1887,0,3,4,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0
18880,1888,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18890,1889,0,5,2,1,5,4,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0
18900,1890,0,5,3,5,2,2,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0
18910,1891,0,1,2,2,5,1,2,1,0,0,0,1,0,1,1,1,1,0,0,0,0
18920,1892,1,3,5,4,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
18930,1893,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
18940,1894,0,3,5,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
18950,1895,0,3,5,3,1,3,5,2,0,0,0,1,1,0,0,0,1,1,0,0,0
18960,1896,0,4,4,4,3,3,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0
18970,1897,1,4,2,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18980,1898,1,3,1,2,5,1,1,2,0,0,0,0,1,0,1,1,0,0,0,0,0
18990,1899,1,5,5,4,2,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
19000,1900,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19010,1901,0,4,4,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
19020,1902,1,4,4,4,1,2,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0
19030,1903,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
19040,1904,1,3,3,5,4,3,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
19050,1905,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
19060,1906,0,1,1,2,5,2,4,2,0,0,0,1,1,0,1,0,0,1,0,0,0
19070,1907,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
19080,1908,1,5,5,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
19090,1909,1,2,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
19100,1910,0,1,1,2,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0
19110,1911,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
19120,1912,0,2,5,1,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
19130,1913,1,2,4,5,5,2,1,4,0,0,0,0,1,1,1,0,1,0,0,0,0
19140,1914,0,1,2,4,2,3,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
19150,1915,1,2,4,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
19160,1916,0,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19170,1917,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
19180,1918,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
19190,1919,1,4,3,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
19200,1920,1,3,2,2,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
19210,1921,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
19220,1922,1,2,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
19230,1923,0,4,2,3,4,4,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
19240,1924,0,2,1,3,2,2,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
19250,1925,0,2,4,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
19260,1926,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
19270,1927,0,1,2,4,4,3,4,1,0,0,0,0,0,1,1,1,0,1,0,0,0
19280,1928,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
19290,1929,1,2,1,4,1,4,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0
19300,1930,0,3,4,1,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
19310,1931,1,1,2,1,4,4,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
19320,1932,0,4,4,5,5,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
19330,1933,1,3,1,4,1,3,4,5,0,0,0,1,0,0,1,1,1,1,0,0,0
19340,1934,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
19350,1935,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
19360,1936,1,3,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
19370,1937,1,5,2,1,3,2,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0
19380,1938,0,2,3,5,2,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
19390,1939,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
19400,1940,1,4,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
19410,1941,0,5,3,1,3,2,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0
19420,1942,1,5,1,1,1,1,3,3,0,0,0,1,0,1,1,0,1,1,0,0,0
19430,1943,0,2,5,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
19440,1944,1,4,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19450,1945,1,1,3,5,4,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
19460,1946,0,5,4,3,5,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19470,1947,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
19480,1948,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
19490,1949,0,5,4,1,5,5,5,3,0,0,0,0,0,1,0,1,0,1,0,0,0
19500,1950,1,5,5,5,3,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
19510,1951,1,5,3,2,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
19520,1952,0,4,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
19530,1953,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
19540,1954,1,5,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0
19550,1955,0,2,1,5,5,5,3,0,0,0,0,0,1,1,1,0,0,1,0,0,0
19560,1956,0,4,2,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
19570,1957,0,4,4,2,2,1,5,0,0,0,0,0,1,1,0,0,1,0,0,0,0
19580,1958,0,1,4,4,4,4,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0
19590,1959,1,1,4,4,5,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
19600,1960,0,4,2,4,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
19610,1961,0,4,2,5,1,5,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
19620,1962,1,5,5,3,3,1,2,5,0,0,0,1,0,0,0,1,0,0,0,0,0
19630,1963,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
19640,1964,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
19650,1965,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
19660,1966,1,4,5,2,3,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19670,1967,0,4,2,5,2,4,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
19680,1968,1,4,5,2,4,3,4,3,0,0,0,0,0,1,1,1,1,0,0,0,0
19690,1969,1,4,3,1,5,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19700,1970,0,5,2,5,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
19710,1971,1,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
19720,1972,1,5,5,2,1,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0
19730,1973,1,4,2,5,5,2,2,3,0,0,0,1,0,1,0,0,1,1,0,0,0
19740,1974,0,2,1,2,5,1,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19750,1975,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
19760,1976,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
19770,1977,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
19780,1978,0,3,3,4,1,4,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
19790,1979,1,1,1,5,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
19800,1980,1,2,4,2,3,5,3,4,0,0,0,0,0,1,1,1,0,1,0,0,0
19810,1981,0,3,5,1,3,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
19820,1982,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
19830,1983,1,4,2,4,4,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
19840,1984,0,4,4,1,5,4,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0
19850,1985,1,2,3,5,5,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19860,1986,1,5,5,5,1,5,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0
19870,1987,0,1,4,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
19880,1988,0,1,3,4,1,5,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
19890,1989,0,2,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
19900,1990,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
19910,1991,0,2,1,2,3,3,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0
19920,1992,0,1,5,3,2,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
19930,1993,1,3,2,5,4,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0
19940,1994,0,1,4,3,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0
19950,1995,1,1,2,4,2,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
19960,1996,1,5,2,2,3,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
19970,1997,0,4,1,5,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
19980,1998,0,1,5,1,5,4,4,0,0,0,0,1,0,1,1,1,0,1,0,0,0
19990,1999,1,1,3,3,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
20000,2000,1,1,4,1,5,4,2,4,0,0,0,0,1,1,1,1,0,1,0,0,0
20010,2001,1,1,4,2,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
20020,2002,1,3,2,2,4,4,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0
20030,2003,1,1,3,5,3,3,3,2,0,0,0,1,1,0,1,1,1,0,0,0,0
20040,2004,1,4,5,4,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
20050,2005,0,3,5,2,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20060,2006,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
20070,2007,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
20080,2008,1,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
20090,2009,0,5,3,4,5,1,3,5,0,0,0,1,1,0,1,1,1,0,0,0,0
20100,2010,1,5,1,3,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
20110,2011,0,5,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
20120,2012,1,1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20130,2013,1,5,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20140,2014,0,4,4,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0
20150,2015,1,1,5,5,3,2,1,5,0,0,0,1,1,0,1,0,0,1,0,0,0
20160,2016,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20170,2017,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
20180,2018,1,3,3,2,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0
20190,2019,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
20200,2020,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
20210,2021,0,2,3,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20220,2022,1,1,2,2,1,2,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0
20230,2023,0,2,3,1,5,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
20240,2024,0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
20250,2025,0,1,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
20260,2026,0,1,1,4,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
20270,2027,1,4,3,4,2,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
20280,2028,1,4,5,4,5,5,5,2,0,0,0,1,0,0,0,0,1,0,0,0,0
20290,2029,1,3,5,1,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20300,2030,1,1,1,4,1,3,3,0,0,0,0,1,1,1,1,0,1,0,0,0,0
20310,2031,1,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20320,2032,1,5,2,1,2,5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
20330,2033,1,4,2,5,5,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
20340,2034,1,2,5,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
20350,2035,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
20360,2036,1,2,1,4,1,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
20370,2037,0,1,3,1,1,4,5,0,0,0,0,1,0,1,0,1,1,1,0,0,0
20380,2038,1,3,1,5,4,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20390,2039,1,1,5,4,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
20400,2040,1,5,4,3,1,3,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0
20410,2041,1,1,3,1,3,3,2,0,0,0,0,1,1,1,1,1,1,1,0,0,0
20420,2042,0,2,5,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
20430,2043,0,4,2,2,2,4,2,4,0,0,0,0,1,0,1,0,0,0,0,0,0
20440,2044,0,3,5,3,1,1,3,0,0,0,0,1,1,1,1,1,0,0,0,0,0
20450,2045,1,4,4,4,1,4,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0
20460,2046,0,3,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
20470,2047,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20480,2048,1,2,3,4,2,1,4,2,0,0,0,1,0,0,0,0,1,0,0,0,0
20490,2049,1,1,5,1,3,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
20500,2050,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
20510,2051,1,4,1,5,5,2,2,3,0,0,0,1,1,0,0,0,0,1,0,0,0
20520,2052,0,2,5,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0
20530,2053,0,2,1,3,2,2,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0
20540,2054,0,3,1,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
20550,2055,0,1,4,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0
20560,2056,0,3,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
20570,2057,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
20580,2058,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
20590,2059,0,3,5,2,4,1,2,0,0,0,0,1,0,1,1,1,1,1,0,0,0
20600,2060,1,3,4,2,3,5,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0
20610,2061,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
20620,2062,0,4,3,4,4,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0
20630,2063,1,1,5,3,1,2,2,1,0,0,0,0,0,1,1,1,1,1,0,0,0
